"clicked","monthclust","value"
"Moderate Miscellanea/Jun-12","Hardcore/Jul-12","28"
"Moderate Miscellanea/Jun-12","Moderate Losers/Jul-12","30"
"Moderate Miscellanea/Jun-12","Hardcore/Aug-12","40"
"Moderate Miscellanea/Jun-12","Casual Losers/Aug-12","27"
"Moderate Miscellanea/Jun-12","Casual Winners/Aug-12","24"
"Moderate Miscellanea/Jun-12","Moderate Losers/Aug-12","35"
"Moderate Miscellanea/Jun-12","Moderate Winners/Aug-12","42"
"Moderate Miscellanea/Jun-12","Moderate Farmers/Aug-12","13"
"Moderate Miscellanea/Jun-12","Casual Winners/Sep-12","42"
"Moderate Miscellanea/Jun-12","Moderate Farmers/Sep-12","35"
"Moderate Miscellanea/Jun-12","Hardcore/Sep-12","28"
"Moderate Miscellanea/Jun-12","Casual Losers/Sep-12","13"
"Moderate Miscellanea/Jun-12","Moderate Losers/Sep-12","14"
"Moderate Miscellanea/Jun-12","Forum/Sep-12","5"
"Moderate Miscellanea/Jun-12","Hardcore/Oct-12","25"
"Moderate Miscellanea/Jun-12","Moderate Farmers/Oct-12","23"
"Moderate Miscellanea/Jun-12","Casual Losers/Oct-12","12"
"Moderate Miscellanea/Jun-12","Forum/Oct-12","6"
"Moderate Miscellanea/Jun-12","Casual Winners/Oct-12","26"
"Moderate Miscellanea/Jun-12","Moderate Miscellanea/Oct-12","26"
"Moderate Miscellanea/Jun-12","Casual/Nov-12","28"
"Moderate Miscellanea/Jun-12","Hardcore/Nov-12","25"
"Moderate Miscellanea/Jun-12","Moderate Farmers/Nov-12","23"
"Moderate Miscellanea/Jun-12","Moderate Miscellanea/Nov-12","21"
"Moderate Miscellanea/Jun-12","Forum/Nov-12","7"
"Moderate Miscellanea/Jun-12","Casual/Dec-12","17"
"Moderate Miscellanea/Jun-12","Moderate Farmers/Dec-12","8"
"Moderate Miscellanea/Jun-12","Moderate Miscellanea/Dec-12","9"
"Moderate Miscellanea/Jun-12","Hardcore/Dec-12","3"
"Moderate Miscellanea/Jun-12","Forum/Dec-12","2"
"Casual Losers/Jun-12","Moderate Farmers/Nov-11","27"
"Casual Losers/Jun-12","Casual Winners/Nov-11","39"
"Casual Losers/Jun-12","Casual Losers/Nov-11","38"
"Casual Losers/Jun-12","Forum/Nov-11","3"
"Casual Losers/Jun-12","Moderate/Nov-11","40"
"Casual Losers/Jun-12","Hardcore/Nov-11","44"
"Casual Losers/Jun-12","Casual Winners/Dec-11","47"
"Casual Losers/Jun-12","Casual Losers/Dec-11","46"
"Casual Losers/Jun-12","Moderate Farmers/Dec-11","45"
"Casual Losers/Jun-12","Hardcore/Dec-11","64"
"Casual Losers/Jun-12","Forum/Dec-11","19"
"Casual Losers/Jun-12","Moderate/Dec-11","33"
"Casual Losers/Jun-12","Moderate Losers/Jan-12","45"
"Casual Losers/Jun-12","Moderate Miscellanea/Jan-12","27"
"Casual Losers/Jun-12","Casual Losers/Jan-12","33"
"Casual Losers/Jun-12","Hardcore/Jan-12","31"
"Casual Losers/Jun-12","Casual Winners/Jan-12","34"
"Casual Losers/Jun-12","Forum/Jan-12","19"
"Casual Losers/Jun-12","Moderate Farmers/Jan-12","23"
"Casual Losers/Jun-12","Moderate Farmers/Feb-12","28"
"Casual Losers/Jun-12","Moderate Losers/Feb-12","33"
"Casual Losers/Jun-12","Casual Losers/Feb-12","30"
"Casual Losers/Jun-12","Hardcore/Feb-12","31"
"Casual Losers/Jun-12","Casual Winners/Feb-12","32"
"Casual Losers/Jun-12","Forum/Feb-12","7"
"Casual Losers/Jun-12","Casual Forum/Feb-12","4"
"Casual Losers/Jun-12","Casual Forum/Mar-12","4"
"Casual Losers/Jun-12","Casual Winners/Mar-12","43"
"Casual Losers/Jun-12","Moderate Miscellanea/Mar-12","28"
"Casual Losers/Jun-12","Casual Losers/Mar-12","40"
"Casual Losers/Jun-12","Hardcore/Mar-12","33"
"Casual Losers/Jun-12","Forum/Mar-12","4"
"Casual Losers/Jun-12","Moderate Farmers/Mar-12","25"
"Casual Losers/Jun-12","Casual Winners/Apr-12","42"
"Casual Losers/Jun-12","Casual Losers/Apr-12","37"
"Casual Losers/Jun-12","Casual Forum/Apr-12","6"
"Casual Losers/Jun-12","Moderate Miscellanea/Apr-12","60"
"Casual Losers/Jun-12","Moderate Farmers/Apr-12","18"
"Casual Losers/Jun-12","Forum/Apr-12","7"
"Casual Losers/Jun-12","Hardcore/Apr-12","30"
"Casual Losers/Jun-12","Hardcore/May-12","32"
"Casual Losers/Jun-12","Casual Forum/May-12","9"
"Casual Losers/Jun-12","Casual Winners/May-12","62"
"Casual Losers/Jun-12","Casual Losers/May-12","53"
"Casual Losers/Jun-12","Moderate Miscellanea/May-12","58"
"Casual Losers/Jun-12","Forum/May-12","3"
"Casual Losers/Jun-12","Moderate Farmers/May-12","43"
"Casual Losers/Jun-12","Hardcore/Jun-12","0"
"Casual Losers/Jun-12","Moderate Losers/Jun-12","0"
"Casual Losers/Jun-12","Moderate Miscellanea/Jun-12","0"
"Casual Losers/Jun-12","Casual Losers/Jun-12","439"
"Casual Losers/Jun-12","Moderate Farmers/Jun-12","0"
"Casual Losers/Jun-12","Forum/Jun-12","0"
"Casual Losers/Jun-12","Casual Winners/Jun-12","0"
"Casual Losers/Jun-12","Casual Winners/Jul-12","44"
"Casual Losers/Jun-12","Moderate Miscellanea/Jul-12","22"
"Casual Losers/Jun-12","Moderate Farmers/Jul-12","20"
"Casual Losers/Jun-12","Casual Losers/Jul-12","43"
"Casual Losers/Jun-12","Forum/Jul-12","7"
"Casual Losers/Jun-12","Hardcore/Jul-12","16"
"Casual Losers/Jun-12","Moderate Losers/Jul-12","16"
"Casual Losers/Jun-12","Hardcore/Aug-12","11"
"Casual Losers/Jun-12","Casual Losers/Aug-12","25"
"Casual Losers/Jun-12","Casual Winners/Aug-12","27"
"Casual Losers/Jun-12","Moderate Losers/Aug-12","16"
"Casual Losers/Jun-12","Moderate Winners/Aug-12","18"
"Casual Losers/Jun-12","Moderate Farmers/Aug-12","12"
"Casual Losers/Jun-12","Casual Winners/Sep-12","24"
"Casual Losers/Jun-12","Moderate Farmers/Sep-12","21"
"Casual Losers/Jun-12","Hardcore/Sep-12","14"
"Casual Losers/Jun-12","Casual Losers/Sep-12","14"
"Casual Losers/Jun-12","Moderate Losers/Sep-12","12"
"Casual Losers/Jun-12","Forum/Sep-12","1"
"Casual Losers/Jun-12","Hardcore/Oct-12","14"
"Casual Losers/Jun-12","Moderate Farmers/Oct-12","23"
"Casual Losers/Jun-12","Casual Losers/Oct-12","13"
"Casual Losers/Jun-12","Forum/Oct-12","6"
"Casual Losers/Jun-12","Casual Winners/Oct-12","17"
"Casual Losers/Jun-12","Moderate Miscellanea/Oct-12","4"
"Casual Losers/Jun-12","Casual/Nov-12","21"
"Casual Losers/Jun-12","Hardcore/Nov-12","14"
"Casual Losers/Jun-12","Moderate Farmers/Nov-12","11"
"Casual Losers/Jun-12","Moderate Miscellanea/Nov-12","14"
"Casual Losers/Jun-12","Forum/Nov-12","2"
"Casual Losers/Jun-12","Casual/Dec-12","11"
"Casual Losers/Jun-12","Moderate Farmers/Dec-12","5"
"Casual Losers/Jun-12","Moderate Miscellanea/Dec-12","3"
"Casual Losers/Jun-12","Hardcore/Dec-12","5"
"Casual Losers/Jun-12","Forum/Dec-12","4"
"Moderate Farmers/Jun-12","Moderate Farmers/Nov-11","26"
"Moderate Farmers/Jun-12","Casual Winners/Nov-11","26"
"Moderate Farmers/Jun-12","Casual Losers/Nov-11","10"
"Moderate Farmers/Jun-12","Forum/Nov-11","7"
"Moderate Farmers/Jun-12","Moderate/Nov-11","22"
"Moderate Farmers/Jun-12","Hardcore/Nov-11","25"
"Moderate Farmers/Jun-12","Casual Winners/Dec-11","25"
"Moderate Farmers/Jun-12","Casual Losers/Dec-11","14"
"Moderate Farmers/Jun-12","Moderate Farmers/Dec-11","28"
"Moderate Farmers/Jun-12","Hardcore/Dec-11","53"
"Moderate Farmers/Jun-12","Forum/Dec-11","10"
"Moderate Farmers/Jun-12","Moderate/Dec-11","34"
"Moderate Farmers/Jun-12","Moderate Losers/Jan-12","21"
"Moderate Farmers/Jun-12","Moderate Miscellanea/Jan-12","17"
"Moderate Farmers/Jun-12","Casual Losers/Jan-12","9"
"Moderate Farmers/Jun-12","Hardcore/Jan-12","40"
"Moderate Farmers/Jun-12","Casual Winners/Jan-12","22"
"Moderate Farmers/Jun-12","Forum/Jan-12","10"
"Moderate Farmers/Jun-12","Moderate Farmers/Jan-12","25"
"Moderate Farmers/Jun-12","Moderate Farmers/Feb-12","43"
"Moderate Farmers/Jun-12","Moderate Losers/Feb-12","26"
"Moderate Farmers/Jun-12","Casual Losers/Feb-12","4"
"Moderate Farmers/Jun-12","Hardcore/Feb-12","28"
"Moderate Farmers/Jun-12","Casual Winners/Feb-12","23"
"Moderate Farmers/Jun-12","Forum/Feb-12","5"
"Moderate Farmers/Jun-12","Casual Forum/Feb-12","6"
"Moderate Farmers/Jun-12","Casual Forum/Mar-12","2"
"Moderate Farmers/Jun-12","Casual Winners/Mar-12","19"
"Moderate Farmers/Jun-12","Moderate Miscellanea/Mar-12","22"
"Moderate Farmers/Jun-12","Casual Losers/Mar-12","6"
"Moderate Farmers/Jun-12","Hardcore/Mar-12","30"
"Moderate Farmers/Jun-12","Forum/Mar-12","4"
"Moderate Farmers/Jun-12","Moderate Farmers/Mar-12","28"
"Moderate Farmers/Jun-12","Casual Winners/Apr-12","14"
"Moderate Farmers/Jun-12","Casual Losers/Apr-12","14"
"Moderate Farmers/Jun-12","Casual Forum/Apr-12","7"
"Moderate Farmers/Jun-12","Moderate Miscellanea/Apr-12","21"
"Moderate Farmers/Jun-12","Moderate Farmers/Apr-12","33"
"Moderate Farmers/Jun-12","Forum/Apr-12","5"
"Moderate Farmers/Jun-12","Hardcore/Apr-12","38"
"Moderate Farmers/Jun-12","Hardcore/May-12","45"
"Moderate Farmers/Jun-12","Casual Forum/May-12","5"
"Moderate Farmers/Jun-12","Casual Winners/May-12","21"
"Moderate Farmers/Jun-12","Casual Losers/May-12","12"
"Moderate Farmers/Jun-12","Moderate Miscellanea/May-12","24"
"Moderate Farmers/Jun-12","Forum/May-12","8"
"Moderate Farmers/Jun-12","Moderate Farmers/May-12","55"
"Moderate Farmers/Jun-12","Hardcore/Jun-12","0"
"Moderate Farmers/Jun-12","Moderate Losers/Jun-12","0"
"Moderate Farmers/Jun-12","Moderate Miscellanea/Jun-12","0"
"Moderate Farmers/Jun-12","Casual Losers/Jun-12","0"
"Moderate Farmers/Jun-12","Moderate Farmers/Jun-12","274"
"Moderate Farmers/Jun-12","Forum/Jun-12","0"
"Moderate Farmers/Jun-12","Casual Winners/Jun-12","0"
"Moderate Farmers/Jun-12","Casual Winners/Jul-12","20"
"Moderate Farmers/Jun-12","Moderate Miscellanea/Jul-12","12"
"Moderate Farmers/Jun-12","Moderate Farmers/Jul-12","29"
"Moderate Farmers/Jun-12","Casual Losers/Jul-12","11"
"Moderate Farmers/Jun-12","Forum/Jul-12","9"
"Moderate Farmers/Jun-12","Hardcore/Jul-12","25"
"Moderate Farmers/Jun-12","Moderate Losers/Jul-12","16"
"Moderate Farmers/Jun-12","Hardcore/Aug-12","17"
"Moderate Farmers/Jun-12","Casual Losers/Aug-12","12"
"Moderate Farmers/Jun-12","Casual Winners/Aug-12","14"
"Moderate Farmers/Jun-12","Moderate Losers/Aug-12","10"
"Moderate Farmers/Jun-12","Moderate Winners/Aug-12","15"
"Moderate Farmers/Jun-12","Moderate Farmers/Aug-12","14"
"Moderate Farmers/Jun-12","Casual Winners/Sep-12","14"
"Moderate Farmers/Jun-12","Moderate Farmers/Sep-12","21"
"Moderate Farmers/Jun-12","Hardcore/Sep-12","16"
"Moderate Farmers/Jun-12","Casual Losers/Sep-12","6"
"Moderate Farmers/Jun-12","Moderate Losers/Sep-12","10"
"Moderate Farmers/Jun-12","Forum/Sep-12","3"
"Moderate Farmers/Jun-12","Hardcore/Oct-12","17"
"Moderate Farmers/Jun-12","Moderate Farmers/Oct-12","22"
"Moderate Farmers/Jun-12","Casual Losers/Oct-12","1"
"Moderate Farmers/Jun-12","Forum/Oct-12","3"
"Moderate Farmers/Jun-12","Casual Winners/Oct-12","10"
"Moderate Farmers/Jun-12","Moderate Miscellanea/Oct-12","3"
"Moderate Farmers/Jun-12","Casual/Nov-12","7"
"Moderate Farmers/Jun-12","Hardcore/Nov-12","17"
"Moderate Farmers/Jun-12","Moderate Farmers/Nov-12","14"
"Moderate Farmers/Jun-12","Moderate Miscellanea/Nov-12","1"
"Moderate Farmers/Jun-12","Forum/Nov-12","2"
"Moderate Farmers/Jun-12","Casual/Dec-12","7"
"Moderate Farmers/Jun-12","Moderate Farmers/Dec-12","5"
"Moderate Farmers/Jun-12","Moderate Miscellanea/Dec-12","2"
"Moderate Farmers/Jun-12","Hardcore/Dec-12","4"
"Moderate Farmers/Jun-12","Forum/Dec-12","1"
"Forum/Jun-12","Moderate Farmers/Nov-11","11"
"Forum/Jun-12","Casual Winners/Nov-11","13"
"Forum/Jun-12","Casual Losers/Nov-11","12"
"Forum/Jun-12","Forum/Nov-11","16"
"Forum/Jun-12","Moderate/Nov-11","24"
"Forum/Jun-12","Hardcore/Nov-11","57"
"Forum/Jun-12","Casual Winners/Dec-11","12"
"Forum/Jun-12","Casual Losers/Dec-11","9"
"Forum/Jun-12","Moderate Farmers/Dec-11","27"
"Forum/Jun-12","Hardcore/Dec-11","47"
"Forum/Jun-12","Forum/Dec-11","62"
"Forum/Jun-12","Moderate/Dec-11","15"
"Forum/Jun-12","Moderate Losers/Jan-12","12"
"Forum/Jun-12","Moderate Miscellanea/Jan-12","19"
"Forum/Jun-12","Casual Losers/Jan-12","11"
"Forum/Jun-12","Hardcore/Jan-12","48"
"Forum/Jun-12","Casual Winners/Jan-12","13"
"Forum/Jun-12","Forum/Jan-12","51"
"Forum/Jun-12","Moderate Farmers/Jan-12","13"
"Forum/Jun-12","Moderate Farmers/Feb-12","13"
"Forum/Jun-12","Moderate Losers/Feb-12","13"
"Forum/Jun-12","Casual Losers/Feb-12","6"
"Forum/Jun-12","Hardcore/Feb-12","40"
"Forum/Jun-12","Casual Winners/Feb-12","14"
"Forum/Jun-12","Forum/Feb-12","34"
"Forum/Jun-12","Casual Forum/Feb-12","22"
"Forum/Jun-12","Casual Forum/Mar-12","25"
"Forum/Jun-12","Casual Winners/Mar-12","10"
"Forum/Jun-12","Moderate Miscellanea/Mar-12","23"
"Forum/Jun-12","Casual Losers/Mar-12","10"
"Forum/Jun-12","Hardcore/Mar-12","39"
"Forum/Jun-12","Forum/Mar-12","32"
"Forum/Jun-12","Moderate Farmers/Mar-12","15"
"Forum/Jun-12","Casual Winners/Apr-12","11"
"Forum/Jun-12","Casual Losers/Apr-12","6"
"Forum/Jun-12","Casual Forum/Apr-12","23"
"Forum/Jun-12","Moderate Miscellanea/Apr-12","20"
"Forum/Jun-12","Moderate Farmers/Apr-12","13"
"Forum/Jun-12","Forum/Apr-12","56"
"Forum/Jun-12","Hardcore/Apr-12","41"
"Forum/Jun-12","Hardcore/May-12","39"
"Forum/Jun-12","Casual Forum/May-12","38"
"Forum/Jun-12","Casual Winners/May-12","7"
"Forum/Jun-12","Casual Losers/May-12","4"
"Forum/Jun-12","Moderate Miscellanea/May-12","18"
"Forum/Jun-12","Forum/May-12","83"
"Forum/Jun-12","Moderate Farmers/May-12","8"
"Forum/Jun-12","Hardcore/Jun-12","0"
"Forum/Jun-12","Moderate Losers/Jun-12","0"
"Forum/Jun-12","Moderate Miscellanea/Jun-12","0"
"Forum/Jun-12","Casual Losers/Jun-12","0"
"Forum/Jun-12","Moderate Farmers/Jun-12","0"
"Forum/Jun-12","Forum/Jun-12","221"
"Forum/Jun-12","Casual Winners/Jun-12","0"
"Forum/Jun-12","Casual Winners/Jul-12","15"
"Forum/Jun-12","Moderate Miscellanea/Jul-12","22"
"Forum/Jun-12","Moderate Farmers/Jul-12","8"
"Forum/Jun-12","Casual Losers/Jul-12","10"
"Forum/Jun-12","Forum/Jul-12","71"
"Forum/Jun-12","Hardcore/Jul-12","55"
"Forum/Jun-12","Moderate Losers/Jul-12","8"
"Forum/Jun-12","Hardcore/Aug-12","61"
"Forum/Jun-12","Casual Losers/Aug-12","9"
"Forum/Jun-12","Casual Winners/Aug-12","16"
"Forum/Jun-12","Moderate Losers/Aug-12","14"
"Forum/Jun-12","Moderate Winners/Aug-12","17"
"Forum/Jun-12","Moderate Farmers/Aug-12","17"
"Forum/Jun-12","Casual Winners/Sep-12","13"
"Forum/Jun-12","Moderate Farmers/Sep-12","24"
"Forum/Jun-12","Hardcore/Sep-12","32"
"Forum/Jun-12","Casual Losers/Sep-12","6"
"Forum/Jun-12","Moderate Losers/Sep-12","5"
"Forum/Jun-12","Forum/Sep-12","35"
"Forum/Jun-12","Hardcore/Oct-12","19"
"Forum/Jun-12","Moderate Farmers/Oct-12","18"
"Forum/Jun-12","Casual Losers/Oct-12","5"
"Forum/Jun-12","Forum/Oct-12","32"
"Forum/Jun-12","Casual Winners/Oct-12","13"
"Forum/Jun-12","Moderate Miscellanea/Oct-12","11"
"Forum/Jun-12","Casual/Nov-12","14"
"Forum/Jun-12","Hardcore/Nov-12","19"
"Forum/Jun-12","Moderate Farmers/Nov-12","19"
"Forum/Jun-12","Moderate Miscellanea/Nov-12","8"
"Forum/Jun-12","Forum/Nov-12","18"
"Forum/Jun-12","Casual/Dec-12","9"
"Forum/Jun-12","Moderate Farmers/Dec-12","9"
"Forum/Jun-12","Moderate Miscellanea/Dec-12","8"
"Forum/Jun-12","Hardcore/Dec-12","13"
"Forum/Jun-12","Forum/Dec-12","6"
"Casual Winners/Jun-12","Moderate Farmers/Nov-11","34"
"Casual Winners/Jun-12","Casual Winners/Nov-11","60"
"Casual Winners/Jun-12","Casual Losers/Nov-11","29"
"Casual Winners/Jun-12","Forum/Nov-11","8"
"Casual Winners/Jun-12","Moderate/Nov-11","38"
"Casual Winners/Jun-12","Hardcore/Nov-11","41"
"Casual Winners/Jun-12","Casual Winners/Dec-11","57"
"Casual Winners/Jun-12","Casual Losers/Dec-11","44"
"Casual Winners/Jun-12","Moderate Farmers/Dec-11","54"
"Casual Winners/Jun-12","Hardcore/Dec-11","59"
"Casual Winners/Jun-12","Forum/Dec-11","19"
"Casual Winners/Jun-12","Moderate/Dec-11","42"
"Casual Winners/Jun-12","Moderate Losers/Jan-12","25"
"Casual Winners/Jun-12","Moderate Miscellanea/Jan-12","30"
"Casual Winners/Jun-12","Casual Losers/Jan-12","37"
"Casual Winners/Jun-12","Hardcore/Jan-12","47"
"Casual Winners/Jun-12","Casual Winners/Jan-12","45"
"Casual Winners/Jun-12","Forum/Jan-12","13"
"Casual Winners/Jun-12","Moderate Farmers/Jan-12","34"
"Casual Winners/Jun-12","Moderate Farmers/Feb-12","41"
"Casual Winners/Jun-12","Moderate Losers/Feb-12","28"
"Casual Winners/Jun-12","Casual Losers/Feb-12","18"
"Casual Winners/Jun-12","Hardcore/Feb-12","40"
"Casual Winners/Jun-12","Casual Winners/Feb-12","43"
"Casual Winners/Jun-12","Forum/Feb-12","4"
"Casual Winners/Jun-12","Casual Forum/Feb-12","9"
"Casual Winners/Jun-12","Casual Forum/Mar-12","12"
"Casual Winners/Jun-12","Casual Winners/Mar-12","45"
"Casual Winners/Jun-12","Moderate Miscellanea/Mar-12","42"
"Casual Winners/Jun-12","Casual Losers/Mar-12","28"
"Casual Winners/Jun-12","Hardcore/Mar-12","28"
"Casual Winners/Jun-12","Forum/Mar-12","8"
"Casual Winners/Jun-12","Moderate Farmers/Mar-12","25"
"Casual Winners/Jun-12","Casual Winners/Apr-12","72"
"Casual Winners/Jun-12","Casual Losers/Apr-12","38"
"Casual Winners/Jun-12","Casual Forum/Apr-12","9"
"Casual Winners/Jun-12","Moderate Miscellanea/Apr-12","30"
"Casual Winners/Jun-12","Moderate Farmers/Apr-12","38"
"Casual Winners/Jun-12","Forum/Apr-12","10"
"Casual Winners/Jun-12","Hardcore/Apr-12","45"
"Casual Winners/Jun-12","Hardcore/May-12","35"
"Casual Winners/Jun-12","Casual Forum/May-12","16"
"Casual Winners/Jun-12","Casual Winners/May-12","92"
"Casual Winners/Jun-12","Casual Losers/May-12","51"
"Casual Winners/Jun-12","Moderate Miscellanea/May-12","66"
"Casual Winners/Jun-12","Forum/May-12","5"
"Casual Winners/Jun-12","Moderate Farmers/May-12","45"
"Casual Winners/Jun-12","Hardcore/Jun-12","0"
"Casual Winners/Jun-12","Moderate Losers/Jun-12","0"
"Casual Winners/Jun-12","Moderate Miscellanea/Jun-12","0"
"Casual Winners/Jun-12","Casual Losers/Jun-12","0"
"Casual Winners/Jun-12","Moderate Farmers/Jun-12","0"
"Casual Winners/Jun-12","Forum/Jun-12","0"
"Casual Winners/Jun-12","Casual Winners/Jun-12","574"
"Casual Winners/Jun-12","Casual Winners/Jul-12","78"
"Casual Winners/Jun-12","Moderate Miscellanea/Jul-12","32"
"Casual Winners/Jun-12","Moderate Farmers/Jul-12","25"
"Casual Winners/Jun-12","Casual Losers/Jul-12","31"
"Casual Winners/Jun-12","Forum/Jul-12","7"
"Casual Winners/Jun-12","Hardcore/Jul-12","24"
"Casual Winners/Jun-12","Moderate Losers/Jul-12","17"
"Casual Winners/Jun-12","Hardcore/Aug-12","17"
"Casual Winners/Jun-12","Casual Losers/Aug-12","26"
"Casual Winners/Jun-12","Casual Winners/Aug-12","34"
"Casual Winners/Jun-12","Moderate Losers/Aug-12","25"
"Casual Winners/Jun-12","Moderate Winners/Aug-12","38"
"Casual Winners/Jun-12","Moderate Farmers/Aug-12","10"
"Casual Winners/Jun-12","Casual Winners/Sep-12","30"
"Casual Winners/Jun-12","Moderate Farmers/Sep-12","30"
"Casual Winners/Jun-12","Hardcore/Sep-12","16"
"Casual Winners/Jun-12","Casual Losers/Sep-12","11"
"Casual Winners/Jun-12","Moderate Losers/Sep-12","17"
"Casual Winners/Jun-12","Forum/Sep-12","8"
"Casual Winners/Jun-12","Hardcore/Oct-12","15"
"Casual Winners/Jun-12","Moderate Farmers/Oct-12","29"
"Casual Winners/Jun-12","Casual Losers/Oct-12","6"
"Casual Winners/Jun-12","Forum/Oct-12","10"
"Casual Winners/Jun-12","Casual Winners/Oct-12","15"
"Casual Winners/Jun-12","Moderate Miscellanea/Oct-12","12"
"Casual Winners/Jun-12","Casual/Nov-12","16"
"Casual Winners/Jun-12","Hardcore/Nov-12","19"
"Casual Winners/Jun-12","Moderate Farmers/Nov-12","14"
"Casual Winners/Jun-12","Moderate Miscellanea/Nov-12","10"
"Casual Winners/Jun-12","Forum/Nov-12","4"
"Casual Winners/Jun-12","Casual/Dec-12","9"
"Casual Winners/Jun-12","Moderate Farmers/Dec-12","7"
"Casual Winners/Jun-12","Moderate Miscellanea/Dec-12","4"
"Casual Winners/Jun-12","Hardcore/Dec-12","3"
"Casual Winners/Jun-12","Forum/Dec-12","0"
"Casual Winners/Jul-12","Moderate Farmers/Nov-11","35"
"Casual Winners/Jul-12","Casual Winners/Nov-11","52"
"Casual Winners/Jul-12","Casual Losers/Nov-11","24"
"Casual Winners/Jul-12","Forum/Nov-11","4"
"Casual Winners/Jul-12","Moderate/Nov-11","34"
"Casual Winners/Jul-12","Hardcore/Nov-11","42"
"Casual Winners/Jul-12","Casual Winners/Dec-11","57"
"Casual Winners/Jul-12","Casual Losers/Dec-11","54"
"Casual Winners/Jul-12","Moderate Farmers/Dec-11","55"
"Casual Winners/Jul-12","Hardcore/Dec-11","49"
"Casual Winners/Jul-12","Forum/Dec-11","28"
"Casual Winners/Jul-12","Moderate/Dec-11","38"
"Casual Winners/Jul-12","Moderate Losers/Jan-12","23"
"Casual Winners/Jul-12","Moderate Miscellanea/Jan-12","36"
"Casual Winners/Jul-12","Casual Losers/Jan-12","28"
"Casual Winners/Jul-12","Hardcore/Jan-12","46"
"Casual Winners/Jul-12","Casual Winners/Jan-12","37"
"Casual Winners/Jul-12","Forum/Jan-12","21"
"Casual Winners/Jul-12","Moderate Farmers/Jan-12","31"
"Casual Winners/Jul-12","Moderate Farmers/Feb-12","34"
"Casual Winners/Jul-12","Moderate Losers/Feb-12","36"
"Casual Winners/Jul-12","Casual Losers/Feb-12","28"
"Casual Winners/Jul-12","Hardcore/Feb-12","37"
"Casual Winners/Jul-12","Casual Winners/Feb-12","28"
"Casual Winners/Jul-12","Forum/Feb-12","13"
"Casual Winners/Jul-12","Casual Forum/Feb-12","10"
"Casual Winners/Jul-12","Casual Forum/Mar-12","14"
"Casual Winners/Jul-12","Casual Winners/Mar-12","47"
"Casual Winners/Jul-12","Moderate Miscellanea/Mar-12","28"
"Casual Winners/Jul-12","Casual Losers/Mar-12","26"
"Casual Winners/Jul-12","Hardcore/Mar-12","31"
"Casual Winners/Jul-12","Forum/Mar-12","9"
"Casual Winners/Jul-12","Moderate Farmers/Mar-12","25"
"Casual Winners/Jul-12","Casual Winners/Apr-12","49"
"Casual Winners/Jul-12","Casual Losers/Apr-12","34"
"Casual Winners/Jul-12","Casual Forum/Apr-12","11"
"Casual Winners/Jul-12","Moderate Miscellanea/Apr-12","43"
"Casual Winners/Jul-12","Moderate Farmers/Apr-12","25"
"Casual Winners/Jul-12","Forum/Apr-12","14"
"Casual Winners/Jul-12","Hardcore/Apr-12","39"
"Casual Winners/Jul-12","Hardcore/May-12","44"
"Casual Winners/Jul-12","Casual Forum/May-12","17"
"Casual Winners/Jul-12","Casual Winners/May-12","64"
"Casual Winners/Jul-12","Casual Losers/May-12","28"
"Casual Winners/Jul-12","Moderate Miscellanea/May-12","56"
